student,school,time,message
58,IOE02395,56,"Walk to North Finchley High Road THEN 221 bus to Bounds Green Station THEN Piccadilly line to Manor House THEN 341 bus to Riversdale Road THEN 393 bus to Stoke Newington Station THEN Walk to 39 Cazenove Road, Stamford Hill"
58,IOE02497,87,"Walk to North Finchley Bus Station THEN 125 bus to Victoria Park (N3) THEN Walk to West Finchley Station THEN Northern line to Euston THEN Victoria line to Brixton THEN 2 bus to West Norwood Station THEN 196 bus to Beulah Spa THEN Walk to 72 Spurgeon Road, Upper Norwood"
59,IOE00043,46,"Walk to Abney Park THEN 476 bus to Green Lanes, Shacklewell THEN Walk to Newington Green THEN 236 bus to Canonbury Station THEN London Overground to Gospel Oak Rail Station THEN C11 bus to William Ellis School THEN Walk to 1 Gilden Crescent, Kentish Town"
59,IOE00044,44,"Walk to Abney Park THEN 393 bus to Highbury Corner THEN Walk to Highbury & Islington Station THEN Victoria line to King's Cross St.Pancras THEN Walk to 123 Chalton Street, Camden"
59,IOE00045,50,"Walk to Abney Park THEN 73 bus to Green Lanes, Shacklewell THEN Walk to Newington Green THEN 236 bus to Canonbury Station THEN London Overground to West Hampstead Rail Station THEN Walk to West Hampstead Thameslink Rail Station THEN C11 bus to Hampstead School THEN Walk to 9999 Gilden Crescent, Kentish Town"
59,IOE00046,37,"Walk to Abney Park THEN 476 bus to Green Lanes, Shacklewell THEN Walk to Newington Green THEN 236 bus to Finsbury Park Interchange THEN Walk to Finsbury Park THEN 4 bus to Acland Burghley School THEN Walk to 12 Dartmouth Park Hill, Holloway"
59,IOE00081,71,"Walk to Abney Park THEN 476 bus to Green Lanes, Shacklewell THEN Walk to Newington Green THEN 141 bus to Moorgate Station THEN Walk to Liverpool Street Station THEN Elizabeth line to Woolwich Station THEN Walk to Woolwich Arsenal Station THEN 291 bus to Heavitree Road THEN Walk to 1 Old Mill Road, Plumstead"
59,IOE00128,36,"Walk to Abney Park THEN 73 bus to Green Lanes, Shacklewell THEN Walk to Newington Green THEN 236 bus to Brownlow Road (E8) THEN Walk to 1 Thurtle Road, Bethnal Green"
59,IOE00131,34,"Walk to Abney Park THEN 73 bus to Stoke Newington Common THEN 276 bus to Morning Lane /Trelawney Estate THEN Walk to 9999 Frampton Park Road, Hackney"
59,IOE00166,62,"Walk to Abney Park THEN 476 bus to Angel Station THEN Northern line to King's Cross St.Pancras THEN Piccadilly line to Barons Court THEN Walk to 37 St Dunstans Road, Hammersmith"
59,IOE00172,65,"Walk to Abney Park THEN 73 bus to Angel Station THEN Northern line to King's Cross St.Pancras THEN Piccadilly line to Earl's Court THEN District line to Parsons Green THEN Walk to 9 Parsons Green, Fulham"
59,IOE00218,47,"Walk to Abney Park THEN 476 bus to South Tottenham Station THEN London Overground to Upper Holloway Rail Station THEN Walk to Archway Station THEN 143 bus to Waterlow Park/Lauderdale House THEN Walk to 1 Gilden Crescent, Kentish Town"
59,IOE00223,45,"Walk to Abney Park THEN 73 bus to Green Lanes, Shacklewell THEN Walk to Newington Green THEN 141 bus to Manor House Station THEN Piccadilly line to Finsbury Park THEN Walk to Finsbury Park Bus Station THEN W7 bus to Tollington Park THEN Walk to 9999 Turle Road, Finsbury Park"
59,IOE00276,80,"Walk to Abney Park THEN N73 bus to Seven Sisters Station THEN Victoria line to Brixton THEN 118 bus to Braeside Road THEN Walk to 100 Woodmansterne Road, Streatham"
59,IOE00348,61,"Walk to Abney Park THEN 476 bus to Green Lanes, Shacklewell THEN Walk to Newington Green THEN 236 bus to Canonbury Station THEN London Overground to Forest Hill Rail Station THEN Walk to Forest Hill Stn / Waldram Cres THEN 122 bus to Sydenham School THEN Walk to 161 Dartmouth Road, Forest Hill"
59,IOE00352,56,"Walk to Abney Park THEN 73 bus to Northwold Road / Stoke Newington Common THEN 67 bus to Dalston Junction Station THEN London Overground to New Cross Rail Station THEN Walk to 9999 Wilshaw Street, New Cross"
59,IOE00403,56,"Walk to Abney Park THEN 73 bus to Northwold Road / Stoke Newington Common THEN 67 bus to Dalston Junction Station THEN London Overground to Canada Water Rail Station THEN Walk to Canada Water Bus Station THEN 381 bus to Canada Street THEN Walk to 15 Timber Pond Road, Rotherhithe"
59,IOE00406,67,"Walk to Abney Park THEN 476 bus to Stoke Newington Station THEN 243 bus to Dalston Junction Station THEN London Overground to Peckham Rye Rail Station THEN 63 bus to Friern Road THEN Walk to 1 Friern Road, East Dulwich"
59,IOE00452,39,Walk to Brooke Road THEN 243 bus to Stoke Newington Station THEN London Overground to Cambridge Heath Rail Station THEN D6 bus to Burnham Street THEN Walk to Globe Town
59,IOE00454,48,"Walk to Brooke Road THEN 149 bus to Stoke Newington Station THEN London Overground to Cambridge Heath Rail Station THEN 254 bus to Bethnal Green Station THEN 309 bus to Harford Street THEN Walk to 1 Ocean Street, Tower Hamlets"
59,IOE00460,49,"Walk to Abney Park THEN 73 bus to Angel Station THEN Northern line to Bank THEN DLR to Limehouse DLR Station THEN 115 bus to Exmouth Estate THEN Walk to 402 Commercial Road, Tower Hamlets"
59,IOE00471,42,"Walk to Brooke Road THEN 243 bus to Stoke Newington Station THEN London Overground to Cambridge Heath Rail Station THEN 55 bus to Queensbridge Road THEN Walk to 1 Lorden Walk, Bethnal Green"
59,IOE00506,62,"Walk to Abney Park THEN 476 bus to Angel Station THEN Northern line to Balham THEN Walk to 9999 Hearnville Road, Balham"
59,IOE00509,68,"Walk to Abney Park THEN 476 bus to Angel Station THEN Northern line to Clapham South THEN G1 bus to Burntwood School THEN Walk to 187 Burntwood Lane, Wandsworth"
59,IOE00538,57,"Walk to Abney Park THEN 476 bus to Seven Sisters Station THEN Victoria line to Oxford Circus THEN Bakerloo line to Kilburn Park THEN Walk to 42 Oxford Road, Kilburn"
59,IOE00553,47,"Walk to Abney Park THEN 393 bus to Highbury Corner THEN Walk to Highbury & Islington Station THEN Victoria line to Victoria THEN Walk to 1 Palace Street, St James's Park"
59,IOE00572,73,"Walk to Brooke Road THEN 149 bus to South Tottenham Station THEN London Overground to Barking Rail Station THEN 62 bus to Salisbury Avenue THEN Walk to 61 Sandringham Road, Barking"
59,IOE00579,80,"Walk to Abney Park THEN 476 bus to South Tottenham Station THEN London Overground to Barking Rail Station THEN 287 bus to Gale Street / Goresbrook Leisure Centre THEN Walk to 1 Gale Street, Dagenham"
59,IOE00582,74,"Walk to Abney Park THEN 73 bus to Green Lanes, Shacklewell THEN Walk to Newington Green THEN 236 bus to Canonbury Station THEN London Overground to Whitechapel Rail Station THEN Elizabeth line to Chadwell Heath Station THEN 62 bus to Mill Lane, Chadwell Heath THEN Walk to 455 Whalebone Lane North, Chadwell Heath"
59,IOE00641,54,"Walk to Abney Park THEN 476 bus to Angel Station THEN Northern line to Golders Green THEN 210 bus to Wellgarth Road THEN Walk to 1 North End Road, Golders Green"
59,IOE00664,68,Walk to Abney Park THEN 73 bus to Angel Station THEN Northern line to Camden Town THEN Northern line to East Finchley THEN 143 bus to Basing Way THEN Walk to Finchley
59,IOE00674,64,Walk to Abney Park THEN 73 bus to Angel Station THEN Northern line to Camden Town THEN Northern line to East Finchley THEN 143 bus to Ossulton Way THEN Walk to Hampstead Garden Suburb
59,IOE00692,90,"Walk to Abney Park THEN 476 bus to Green Lanes, Shacklewell THEN Walk to Newington Green THEN 141 bus to Moorgate Station THEN Walk to Liverpool Street Station THEN Elizabeth line to Abbey Wood Station THEN Walk to Abbey Wood Road THEN 301 bus to Market Place, Bexleyheath THEN Walk to 38 Watling Street, Bexleyheath"
59,IOE00694,88,"Walk to Abney Park THEN 476 bus to Green Lanes, Shacklewell THEN Walk to Newington Green THEN 141 bus to London Bridge Bus Station THEN Walk to London Bridge Station THEN Southeastern to New Eltham THEN B13 bus to Overcourt Close THEN Walk to 443 Blackfen Road, Sidcup"
59,IOE00739,72,"Walk to Abney Park THEN 476 bus to Angel Station THEN Northern line to King's Cross St.Pancras THEN Metropolitan line to Wembley Park THEN Jubilee line to Kingsbury THEN 183 bus to Shrewsbury Avenue THEN Walk to 21 Claremont Avenue, Kenton"
59,IOE00740,66,"Walk to Abney Park THEN 476 bus to Angel Station THEN Northern line to Colindale THEN 303 bus to Eton Grove THEN Walk to 162 Princes Avenue, Kingsbury"
59,IOE00753,98,"Walk to Abney Park THEN 73 bus to Angel Station THEN Northern line to London Bridge THEN Southeastern to Mottingham THEN 161 bus to Mottingham Road / Court Road THEN 638 bus to Eltham College THEN Walk to 1 Colview Court, Mottingham"
59,IOE00812,69,"Walk to Abney Park THEN 476 bus to Angel Station THEN Northern line to London Bridge THEN Southern to Norwood Junction THEN Walk to 9999 Cumberlow Avenue, South Norwood"
59,IOE00813,79,"Walk to Abney Park THEN 73 bus to Northwold Road / Stoke Newington Common THEN 149 bus to Dalston Junction Station THEN London Overground to Crystal Palace Rail Station THEN 410 bus to Harris City Academy THEN Walk to 1 Mowbray Road, Upper Norwood"
59,IOE00818,83,"Walk to Abney Park THEN 476 bus to Green Lanes, Shacklewell THEN Walk to Newington Green THEN 141 bus to Old Street Stn / Moorfields Eye Hosp THEN Walk to Old Street Station THEN 55 bus to City Thameslink Station THEN Thameslink to Streatham THEN 250 bus to Kensington Avenue THEN Walk to 34 Kensington Avenue, Thornton Heath"
59,IOE00822,81,"Walk to Abney Park THEN 73 bus to Green Lanes, Shacklewell THEN Walk to Newington Green THEN 236 bus to Canonbury Station THEN London Overground to Highbury & Islington Rail Station THEN Victoria line to Brixton THEN 133 bus to Streatham Hill Station / Streatham Hill THEN 417 bus to Crown Lane / Crown Point THEN Walk to 1 Beulah Hill, South Norwood"
59,IOE00831,99,"Walk to Abney Park THEN 476 bus to Essex Road Station THEN 21 bus to London Bridge Borough High St THEN Walk to London Bridge Station THEN Thameslink to East Croydon THEN 367 bus to Glade Gardens THEN Walk to 94 Orchard Way, Croydon"
59,IOE00863,93,"Walk to Abney Park THEN 476 bus to Angel Station THEN 38 bus to Tottenham Court Road Station THEN Elizabeth line to Southall Station THEN H32 bus to The Green THEN 105 bus to Allenby Road THEN Walk to 106 Allenby Road, Southall"
59,IOE00867,74,"Walk to Abney Park THEN 476 bus to Angel Station THEN 4 bus to Barbican Station THEN Walk to Farringdon Station THEN Elizabeth line to West Ealing Station THEN Walk to The Avenue (W13) THEN E1 bus to Kennedy Road THEN Walk to 4 Kennedy Road, Hanwell"
59,IOE00869,71,"Walk to Abney Park THEN 393 bus to Highbury & Islington Station THEN Victoria line to Oxford Circus THEN Central line to West Acton THEN Walk to 1 Garage Road, Acton"
59,IOE00953,36,"Walk to Abney Park THEN 476 bus to Northumberland Park Station THEN W3 bus to Gillham Terrace THEN Walk to 1 Taylor Close, Tottenham"
59,IOE00954,58,"Walk to Brooke Road THEN 67 bus to Turnpike Lane Station THEN 144 bus to Muswell Hill Broadway THEN Walk to Muswell Hill THEN 102 bus to Birchwood Avenue (N10) THEN Walk to 1 Burlington Road, Muswell Hill"
59,IOE00963,27,"Walk to Abney Park THEN 476 bus to Seven Sisters Road THEN Walk to Seven Sisters Station THEN 41 bus to La Rose Lane THEN Walk to 1 Ashleys Alley, Tottenham"
59,IOE00976,41,"Walk to Abney Park THEN 393 bus to Riversdale Road THEN 341 bus to Manor House Station THEN Piccadilly line to Wood Green THEN 121 bus to Wood Green Police Station THEN Walk to 9999 Crofts Lane, Wood Green"
59,IOE00978,41,"Walk to Abney Park THEN 73 bus to Essex Road Station THEN Great Northern to Alexandra Palace THEN Walk to 1 Station Road, Wood Green"
59,IOE01009,72,"Walk to Abney Park THEN 476 bus to Angel Station THEN Northern line to Euston THEN West Midlands Trains to Harrow & Wealdstone THEN H9 bus to Kingsfield Avenue THEN Walk to 1 George V Avenue, Pinner"
59,IOE01013,76,"Walk to Abney Park THEN 476 bus to Angel Station THEN Northern line to Euston THEN West Midlands Trains to Harrow & Wealdstone THEN H9 bus to Kings Road (HA2) THEN Walk to 312 Eastcote Lane, South Harrow"
59,IOE01062,93,"Walk to Abney Park THEN 476 bus to Angel Station THEN Northern line to King's Cross St.Pancras THEN Metropolitan line to Wembley Park THEN Metropolitan line to Uxbridge THEN 607 bus to The Greenway THEN Walk to 1 The Greenway, Uxbridge"
59,IOE01153,64,"Walk to Abney Park THEN 476 bus to Green Lanes, Shacklewell THEN Walk to Newington Green THEN 236 bus to Canonbury Station THEN London Overground to Whitechapel Rail Station THEN District line to East Ham THEN 147 bus to Sheridan Road THEN Walk to 13 Rectory Road, Manor Park"
59,IOE01157,61,"Walk to Abney Park THEN 476 bus to Stoke Newington Station THEN 67 bus to Dalston Junction Station THEN London Overground to Whitechapel Rail Station THEN Elizabeth line to Custom House Station THEN 304 bus to Bennett Road THEN Walk to 9 Oban Close, Plaistow"
59,IOE01165,70,"Walk to Abney Park THEN 476 bus to Green Lanes, Shacklewell THEN Walk to Newington Green THEN 141 bus to Moorgate Station THEN Walk to Liverpool Street Station THEN Elizabeth line to Custom House Station THEN DLR to Beckton DLR Station THEN Walk to Beckton Bus Station THEN 300 bus to Kingsford Way THEN Walk to 1 Mitchell Walk, Beckton"
59,IOE01190,46,"Walk to Abney Park THEN 393 bus to Clapton Station THEN London Overground to Highams Park Rail Station THEN 275 bus to Mill Lane THEN Walk to 8 The Charter Road, Woodford Green"
59,IOE01191,52,"Walk to Abney Park THEN 393 bus to Clapton Station THEN London Overground to Highams Park Rail Station THEN 275 bus to Spring Gardens, Woodford THEN Walk to 198 St Barnabas Road, Woodford Green"
59,IOE01223,84,"Walk to Abney Park THEN 73 bus to Green Lanes, Shacklewell THEN Walk to Newington Green THEN 236 bus to Canonbury Station THEN London Overground to Richmond Rail Station THEN R68 bus to Orleans Park School THEN Walk to 9999 Orleans Road, Twickenham"
59,IOE01263,50,"Walk to Abney Park THEN 476 bus to Seven Sisters Station THEN Victoria line to Walthamstow Central THEN Walk to Walthamstow Bus Station THEN 20 bus to Oakhurst Gardens THEN Walk to 1 Oakhurst Gardens, Walthamstow"
59,IOE01275,53,"Walk to Abney Park THEN 393 bus to Clapton Station THEN London Overground to Chingford Rail Station THEN 97 bus to Chingford Fire Station THEN Walk to 9999 Nevin Drive, Chingford"
59,IOE01406,80,"Walk to Abney Park THEN 73 bus to Euston Square Station THEN Circle line to Paddington (H&C Line) THEN Walk to Paddington Rail Station THEN Great Western Railway to Slough THEN Walk to Slough Town Centre, Slough Bus Station THEN 2 bus to Chalvey, Windsor Road McDonalds THEN Walk to 16 Ragstone Road, Slough"
59,IOE01431,62,"Walk to Abney Park THEN 476 bus to Green Lanes, Shacklewell THEN Walk to Newington Green THEN 236 bus to Canonbury Station THEN London Overground to Whitechapel Rail Station THEN District line to Mile End THEN Central line to Loughton THEN Walk to 1 Alderton Hill, Loughton"
59,IOE01586,82,"Walk to Abney Park THEN 73 bus to Euston Station THEN West Midlands Trains to Bushey THEN Walk to Bushey Arches THEN 602 bus to Bushey (Watford), Queens School THEN Walk to Bushey (Watford)"
59,IOE01595,89,"Walk to Abney Park THEN 476 bus to Seven Sisters Station THEN Victoria line to King's Cross St.Pancras THEN Walk to St Pancras International THEN Thameslink to St Albans City THEN Walk to St Albans, St Albans City Railway Station THEN 305 bus to New Greens, New Greens Avenue THEN Walk to 5 Sandridgebury Lane, St Albans"
59,IOE01599,88,"Walk to Abney Park THEN 476 bus to Angel Station THEN Northern line to Euston THEN West Midlands Trains to Bushey THEN Walk to Bushey Arches THEN 306 bus to Bushey (Watford), Little Reddings School THEN Walk to 1 Coldharbour Lane, Bushey"
59,IOE01821,52,Walk to Abney Park THEN 476 bus to Seven Sisters Station THEN Victoria line to Finsbury Park THEN Piccadilly line to Arnos Grove THEN 251 bus to Beaconsfield Road (N11) THEN Walk to Brunswick Park
59,IOE01839,53,"Walk to Abney Park THEN 476 bus to Angel Station THEN Northern line to King's Cross St.Pancras THEN Hammersmith & City line to Paddington (H&C Line) THEN Walk to 60 Malden Road, Camden"
59,IOE01856,61,"Walk to Abney Park THEN 476 bus to South Tottenham Station THEN London Overground to Upper Holloway Rail Station THEN Walk to Archway Station THEN 143 bus to Abbots Gardens THEN Walk to 9999 Gilden Crescent, Kentish Town"
59,IOE02395,8,"Walk to Abney Park THEN 393 bus to Stoke Newington Station THEN Walk to 39 Cazenove Road, Stamford Hill"
59,IOE02497,83,"Walk to Abney Park THEN 476 bus to Angel Station THEN Northern line to Stockwell THEN Victoria line to Brixton THEN 2 bus to West Norwood Station THEN 196 bus to Beulah Spa THEN Walk to 72 Spurgeon Road, Upper Norwood"
